Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
5272,0.30,9.74,0.54,26.62,0.02,0.03,0.01
5287,0.30,9.74,0.51,26.61,0.02,0.03,0.01
5304,0.30,9.74,0.50,26.63,0.03,0.03,0.01
5319,0.29,9.73,0.52,26.62,0.03,0.03,0.01
5336,0.29,9.73,0.48,26.63,0.03,0.03,0.01
5352,0.30,9.73,0.49,26.62,0.03,0.03,0.01
5367,0.30,9.71,0.49,26.62,0.03,0.03,0.01
5384,0.28,9.73,0.50,26.62,0.03,0.03,0.01
5399,0.30,9.73,0.49,26.64,0.03,0.03,0.01
5415,0.29,9.73,0.48,26.63,0.03,0.03,0.01
5431,0.31,9.73,0.51,26.64,0.02,0.03,0.01
5447,0.30,9.73,0.54,26.63,0.03,0.03,0.01
5463,0.29,9.73,0.51,26.63,0.03,0.03,0.01
5479,0.30,9.75,0.49,26.63,0.03,0.03,0.01
5494,0.30,9.73,0.48,26.62,0.03,0.02,0.01
5511,0.29,9.73,0.50,26.63,0.03,0.03,0.01
5526,0.28,9.73,0.51,26.62,0.03,0.03,0.01
5542,0.28,9.73,0.48,26.63,0.03,0.03,0.01
5558,0.30,9.73,0.47,26.63,0.03,0.03,0.01
5574,0.28,9.74,0.51,26.63,0.03,0.03,0.01
5590,0.30,9.73,0.50,26.65,0.02,0.03,0.01
5606,0.30,9.74,0.48,26.62,0.02,0.03,0.01
5621,0.28,9.73,0.48,26.62,0.02,0.03,0.01
5638,0.27,9.74,0.50,26.61,0.02,0.03,0.01
5653,0.28,9.72,0.49,26.61,0.02,0.03,0.01
5669,0.30,9.74,0.47,26.63,0.03,0.03,0.01
5685,0.31,9.74,0.49,26.64,0.03,0.03,0.01
5701,0.30,9.72,0.51,26.62,0.03,0.03,0.01
5718,0.28,9.74,0.48,26.62,0.03,0.03,0.01
5733,0.28,9.73,0.50,26.61,0.03,0.03,0.01
5749,0.27,9.74,0.49,26.62,0.03,0.03,0.01
5765,0.29,9.73,0.50,26.62,0.02,0.03,0.01
5781,0.30,9.71,0.44,26.62,0.02,0.03,0.01
5796,0.31,9.70,0.52,26.62,0.03,0.03,0.01
5813,0.30,9.72,0.49,26.62,0.03,0.03,0.01
5828,0.30,9.74,0.51,26.63,0.03,0.03,0.01
5844,0.29,9.72,0.49,26.64,0.03,0.03,0.01
5860,0.28,9.75,0.47,26.63,0.03,0.03,0.01
5876,0.29,9.74,0.45,26.63,0.03,0.03,0.01
5892,0.31,9.73,0.47,26.61,0.03,0.03,0.01
5908,0.28,9.72,0.49,26.62,0.03,0.03,0.01
5923,0.31,9.74,0.50,26.62,0.03,0.03,0.01
5940,0.30,9.74,0.51,26.62,0.02,0.03,0.01
5955,0.31,9.72,0.50,26.63,0.02,0.03,0.01
5971,0.31,9.73,0.50,26.63,0.02,0.03,0.01
5987,0.29,9.72,0.50,26.64,0.02,0.03,0.01
6003,0.31,9.70,0.52,26.62,0.02,0.03,0.01
6019,0.29,9.72,0.50,26.63,0.02,0.03,0.01
6035,0.30,9.74,0.51,26.60,0.03,0.03,0.01
6050,0.31,9.74,0.51,26.62,0.03,0.03,0.01
6067,0.30,9.74,0.51,26.62,0.03,0.03,0.01
6083,0.30,9.74,0.51,26.62,0.03,0.03,0.01
6098,0.31,9.74,0.51,26.62,0.02,0.03,0.01
6115,0.28,9.74,0.50,26.64,0.02,0.03,0.01
6130,0.29,9.73,0.50,26.63,0.02,0.03,0.01
6147,0.29,9.73,0.50,26.61,0.03,0.03,0.01
6162,0.30,9.72,0.49,26.61,0.03,0.03,0.01
6178,0.29,9.73,0.51,26.61,0.03,0.03,0.01
6194,0.29,9.72,0.50,26.62,0.03,0.03,0.01
6210,0.31,9.73,0.47,26.64,0.03,0.03,0.01
6225,0.28,9.72,0.51,26.63,0.03,0.03,0.01
6242,0.28,9.72,0.48,26.62,0.03,0.03,0.01
6257,0.29,9.73,0.53,26.62,0.03,0.03,0.01
6274,0.29,9.72,0.51,26.64,0.03,0.03,0.01
6289,0.28,9.73,0.51,26.62,0.03,0.03,0.01
6305,0.30,9.72,0.51,26.62,0.03,0.03,0.01
6321,0.29,9.72,0.48,26.63,0.02,0.03,0.01
6337,0.28,9.72,0.47,26.64,0.02,0.03,0.01
6352,0.30,9.73,0.47,26.62,0.02,0.03,0.01
6369,0.30,9.71,0.48,26.64,0.02,0.03,0.01
6384,0.30,9.72,0.51,26.64,0.02,0.03,0.01
6401,0.29,9.73,0.51,26.62,0.02,0.03,0.01
6416,0.28,9.75,0.52,26.64,0.02,0.03,0.01
6432,0.29,9.74,0.49,26.63,0.02,0.03,0.01
6449,0.30,9.72,0.47,26.62,0.02,0.03,0.01
6464,0.29,9.73,0.50,26.63,0.02,0.03,0.01
6480,0.29,9.73,0.48,26.63,0.02,0.03,0.01
6496,0.30,9.72,0.49,26.62,0.02,0.03,0.01
6512,0.29,9.73,0.49,26.62,0.03,0.03,0.01
6528,0.28,9.73,0.49,26.61,0.03,0.03,0.01
6544,0.31,9.72,0.48,26.63,0.03,0.03,0.01
6559,0.28,9.72,0.48,26.63,0.03,0.02,0.01
6576,0.30,9.72,0.51,26.62,0.03,0.03,0.01
6591,0.30,9.73,0.48,26.62,0.03,0.02,0.01
6607,0.30,9.73,0.54,26.62,0.03,0.02,0.01
6623,0.28,9.74,0.52,26.61,0.03,0.03,0.01
6639,0.29,9.71,0.50,26.62,0.03,0.03,0.01
6654,0.30,9.74,0.48,26.63,0.03,0.03,0.01
6671,0.30,9.73,0.50,26.62,0.03,0.03,0.01
6686,0.29,9.73,0.47,26.62,0.03,0.03,0.01
6703,0.30,9.74,0.50,26.62,0.03,0.03,0.01
6718,0.30,9.72,0.47,26.62,0.03,0.03,0.01
6734,0.30,9.74,0.50,26.61,0.03,0.03,0.01
6750,0.29,9.75,0.45,26.62,0.03,0.03,0.01
6766,0.29,9.74,0.50,26.60,0.03,0.03,0.01
6781,0.28,9.71,0.50,26.61,0.03,0.03,0.01
6798,0.31,9.73,0.50,26.62,0.03,0.03,0.01
6813,0.31,9.73,0.46,26.63,0.03,0.03,0.01
6830,0.31,9.73,0.47,26.62,0.03,0.03,0.01
6846,0.29,9.73,0.51,26.62,0.03,0.03,0.01
6861,0.30,9.73,0.49,26.62,0.03,0.03,0.01
6878,0.30,9.74,0.49,26.62,0.03,0.03,0.01
6893,0.29,9.73,0.52,26.62,0.03,0.03,0.01
6909,0.28,9.74,0.50,26.61,0.03,0.03,0.01
6925,0.28,9.75,0.47,26.60,0.03,0.03,0.01
6941,0.28,9.74,0.48,26.62,0.02,0.03,0.01
6957,0.30,9.73,0.49,26.61,0.02,0.03,0.01
6973,0.32,9.73,0.50,26.62,0.03,0.03,0.01
6988,0.31,9.73,0.48,26.62,0.03,0.03,0.01
7005,0.30,9.74,0.47,26.61,0.03,0.03,0.01
7020,0.30,9.71,0.48,26.62,0.03,0.03,0.01
7036,0.30,9.75,0.48,26.61,0.03,0.02,0.01
7052,0.31,9.74,0.46,26.63,0.03,0.03,0.01
7068,0.30,9.73,0.46,26.61,0.03,0.03,0.01
7084,0.31,9.73,0.51,26.62,0.03,0.03,0.01
7100,0.28,9.72,0.51,26.62,0.03,0.03,0.01
7115,0.29,9.73,0.51,26.61,0.03,0.03,0.01
7132,0.31,9.73,0.47,26.62,0.03,0.03,0.01
7147,0.30,9.73,0.49,26.61,0.03,0.03,0.01
7163,0.28,9.74,0.50,26.62,0.03,0.03,0.01
7180,0.27,9.73,0.47,26.61,0.03,0.03,0.01
7195,0.29,9.74,0.48,26.62,0.03,0.03,0.01
7212,0.29,9.71,0.48,26.62,0.03,0.03,0.01
7227,0.27,9.74,0.51,26.62,0.03,0.03,0.01
7243,0.28,9.74,0.50,26.61,0.03,0.03,0.01
7259,0.30,9.74,0.47,26.62,0.03,0.03,0.01
7275,0.29,9.73,0.49,26.62,0.03,0.03,0.01
7290,0.31,9.75,0.51,26.62,0.03,0.03,0.01
7307,0.30,9.75,0.48,26.62,0.03,0.03,0.01
7322,0.28,9.73,0.45,26.59,0.03,0.03,0.01
7339,0.30,9.73,0.50,26.63,0.03,0.03,0.01
7354,0.29,9.72,0.48,26.61,0.03,0.03,0.01
