Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
6559,-0.07,-0.08,-9.54,25.94,0.03,0.03,0.01
6576,-0.05,-0.08,-9.58,25.92,0.03,0.03,0.01
6591,-0.04,-0.09,-9.53,25.93,0.03,0.03,0.01
6607,-0.07,-0.08,-9.52,25.92,0.03,0.03,0.01
6623,-0.07,-0.08,-9.52,25.91,0.03,0.02,0.01
6639,-0.06,-0.07,-9.56,25.93,0.03,0.03,0.01
6654,-0.06,-0.09,-9.52,25.92,0.03,0.03,0.01
6671,-0.04,-0.08,-9.50,25.90,0.03,0.03,0.01
6686,-0.03,-0.08,-9.51,25.88,0.03,0.03,0.01
6703,-0.05,-0.08,-9.56,25.91,0.03,0.02,0.01
6718,-0.06,-0.09,-9.53,25.91,0.03,0.03,0.01
6734,-0.05,-0.08,-9.56,25.93,0.03,0.03,0.01
6750,-0.02,-0.08,-9.53,25.92,0.03,0.03,0.01
6766,-0.05,-0.09,-9.51,25.90,0.03,0.03,0.01
6781,-0.05,-0.08,-9.55,25.92,0.03,0.02,0.01
6798,-0.04,-0.09,-9.56,25.92,0.03,0.03,0.01
6813,-0.06,-0.08,-9.52,25.91,0.03,0.03,0.01
6830,-0.05,-0.06,-9.53,25.91,0.03,0.03,0.01
6845,-0.07,-0.09,-9.54,25.89,0.03,0.03,0.01
6861,-0.06,-0.08,-9.55,25.92,0.03,0.03,0.01
