Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
5873,10.20,-0.05,-0.08,26.92,0.03,0.03,0.01
5889,10.20,-0.04,-0.08,26.92,0.03,0.02,0.01
5905,10.21,-0.03,-0.08,26.92,0.03,0.02,0.01
5921,10.20,-0.06,-0.11,26.91,0.03,0.02,0.01
5937,10.21,-0.03,-0.12,26.91,0.03,0.02,0.01
5953,10.21,-0.04,-0.13,26.89,0.03,0.02,0.01
5968,10.19,-0.03,-0.10,26.92,0.03,0.03,0.01
5985,10.20,-0.03,-0.10,26.93,0.03,0.03,0.01
6000,10.21,-0.02,-0.11,26.92,0.02,0.03,0.01
6017,10.21,-0.04,-0.07,26.90,0.02,0.03,0.01
6033,10.19,-0.03,-0.08,26.92,0.02,0.03,0.01
6048,10.20,-0.05,-0.08,26.91,0.02,0.03,0.01
6065,10.19,-0.03,-0.09,26.92,0.03,0.03,0.01
6080,10.19,-0.05,-0.10,26.90,0.03,0.02,0.01
6096,10.21,-0.03,-0.09,26.91,0.03,0.02,0.01
6112,10.20,-0.04,-0.12,26.93,0.03,0.02,0.01
6128,10.19,-0.02,-0.09,26.92,0.03,0.02,0.01
6144,10.20,-0.02,-0.11,26.91,0.03,0.03,0.01
6160,10.21,-0.04,-0.08,26.91,0.02,0.03,0.01
6176,10.19,-0.03,-0.10,26.92,0.03,0.03,0.01
6192,10.21,-0.05,-0.09,26.90,0.02,0.03,0.01
6208,10.21,-0.03,-0.09,26.90,0.03,0.03,0.01
6223,10.19,-0.03,-0.08,26.91,0.03,0.02,0.01
6240,10.19,-0.03,-0.10,26.93,0.03,0.02,0.01
6255,10.21,-0.03,-0.05,26.92,0.03,0.02,0.01
6272,10.20,-0.04,-0.08,26.93,0.03,0.02,0.01
6287,10.19,-0.04,-0.08,26.93,0.03,0.02,0.01
6303,10.18,-0.05,-0.11,26.92,0.03,0.02,0.01
6320,10.21,-0.04,-0.12,26.93,0.03,0.03,0.01
6335,10.21,-0.05,-0.10,26.94,0.02,0.03,0.01
6351,10.19,-0.03,-0.13,26.91,0.02,0.03,0.01
6367,10.20,-0.04,-0.12,26.92,0.02,0.03,0.01
6383,10.20,-0.04,-0.09,26.93,0.02,0.03,0.01
6398,10.22,-0.01,-0.08,26.91,0.03,0.02,0.01
6415,10.21,-0.03,-0.08,26.92,0.03,0.02,0.01
6431,10.20,-0.05,-0.10,26.93,0.03,0.02,0.01
6447,10.18,-0.04,-0.11,26.92,0.03,0.03,0.01
6463,10.22,-0.05,-0.14,26.93,0.03,0.03,0.01
6478,10.21,-0.03,-0.11,26.89,0.03,0.03,0.01
6495,10.20,-0.04,-0.08,26.90,0.03,0.03,0.01
6510,10.20,-0.04,-0.10,26.91,0.02,0.03,0.01
6526,10.20,-0.04,-0.11,26.91,0.03,0.03,0.01
6543,10.21,-0.04,-0.09,26.92,0.02,0.03,0.01
6558,10.18,-0.02,-0.08,26.90,0.03,0.03,0.01
6575,10.18,-0.04,-0.09,26.91,0.03,0.03,0.01
6590,10.19,-0.04,-0.10,26.91,0.03,0.03,0.01
6606,10.19,-0.04,-0.08,26.92,0.03,0.03,0.01
6622,10.20,-0.03,-0.10,26.92,0.03,0.03,0.01
6638,10.20,-0.03,-0.05,26.92,0.03,0.03,0.01
6653,10.21,-0.03,-0.10,26.92,0.03,0.02,0.01
6670,10.19,-0.02,-0.11,26.92,0.03,0.03,0.01
6686,10.20,-0.03,-0.11,26.91,0.03,0.03,0.01
6702,10.20,-0.02,-0.10,26.91,0.03,0.03,0.01
6718,10.21,-0.04,-0.09,26.92,0.03,0.03,0.01
6733,10.21,-0.05,-0.10,26.92,0.03,0.03,0.01
6750,10.20,-0.03,-0.11,26.92,0.03,0.03,0.01
6765,10.20,-0.04,-0.11,26.93,0.03,0.02,0.01
6781,10.21,-0.03,-0.07,26.91,0.03,0.03,0.01
6797,10.22,-0.03,-0.06,26.91,0.03,0.03,0.01
6813,10.21,-0.04,-0.08,26.92,0.03,0.03,0.01
6830,10.20,-0.04,-0.10,26.92,0.03,0.03,0.01
6845,10.20,-0.03,-0.08,26.93,0.03,0.03,0.01
6861,10.21,-0.03,-0.07,26.92,0.03,0.03,0.01
6877,10.18,-0.04,-0.09,26.92,0.03,0.03,0.01
6893,10.20,-0.04,-0.09,26.92,0.03,0.03,0.01
6908,10.19,-0.03,-0.10,26.92,0.03,0.03,0.01
6925,10.19,-0.03,-0.12,26.92,0.03,0.02,0.01
6941,10.21,-0.05,-0.09,26.92,0.03,0.02,0.01
6957,10.20,-0.04,-0.10,26.92,0.03,0.02,0.01
6973,10.20,-0.05,-0.06,26.92,0.03,0.02,0.01
6988,10.22,-0.03,-0.08,26.93,0.03,0.02,0.01
7005,10.21,-0.04,-0.10,26.92,0.03,0.02,0.01
7020,10.21,-0.05,-0.10,26.92,0.03,0.02,0.01
7036,10.20,-0.05,-0.08,26.91,0.03,0.02,0.01
7052,10.19,-0.02,-0.09,26.90,0.03,0.03,0.01
