Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
39601,8080.00,-264.00,-13680.00,26.74,202.00,191.00,102.00
39705,8132.00,-304.00,-13896.00,26.65,194.00,194.00,95.00
39811,8268.00,-140.00,-13812.00,26.74,180.00,187.00,122.00
39915,8160.00,-204.00,-13872.00,26.74,196.00,204.00,121.00
40020,8232.00,-220.00,-13800.00,26.69,178.00,176.00,123.00
40126,8164.00,-240.00,-13884.00,26.74,183.00,192.00,99.00
40230,8168.00,-184.00,-13844.00,26.74,164.00,201.00,104.00
40336,8116.00,-220.00,-13772.00,26.84,177.00,188.00,105.00
40441,8124.00,-172.00,-13784.00,26.65,176.00,197.00,118.00
40546,8160.00,-192.00,-13836.00,26.65,181.00,176.00,96.00
40651,8040.00,-252.00,-13628.00,26.74,186.00,187.00,99.00
40757,8164.00,-144.00,-13820.00,26.74,161.00,180.00,109.00
