Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
35484,-200.00,-216.00,-15480.00,25.33,193.00,187.00,111.00
35590,-280.00,-232.00,-15528.00,25.33,161.00,203.00,112.00
35695,-336.00,116.00,-15316.00,25.28,180.00,180.00,142.00
35800,-740.00,-1076.00,-15524.00,25.33,180.00,141.00,354.00
35905,-500.00,-436.00,-15804.00,25.28,166.00,199.00,0.00
36009,340.00,-1388.00,-15284.00,25.28,156.00,92.00,432.00
36115,152.00,-1516.00,-15380.00,25.33,220.00,148.00,297.00
36220,-644.00,-980.00,-15828.00,25.28,159.00,181.00,-277.00
36325,-244.00,-1024.00,-15556.00,25.24,179.00,251.00,-261.00
36430,-352.00,1196.00,-15392.00,25.28,187.00,129.00,61.00
36536,264.00,-812.00,-15552.00,25.24,248.00,244.00,3.00
36640,-164.00,-576.00,-15804.00,25.24,145.00,181.00,-287.00
36746,-500.00,-1024.00,-15748.00,25.33,146.00,224.00,-239.00
36850,-1288.00,-260.00,-15664.00,25.28,174.00,249.00,-213.00
36956,-660.00,32.00,-16212.00,25.33,156.00,192.00,-326.00
37061,-300.00,-120.00,-15112.00,25.28,148.00,209.00,-420.00
37166,-44.00,-32.00,-15896.00,25.24,141.00,194.00,-188.00
37271,-280.00,-1552.00,-15416.00,25.42,186.00,192.00,-317.00
37376,-752.00,-1088.00,-16280.00,25.33,248.00,213.00,8.00
37481,-180.00,428.00,-16160.00,25.24,186.00,171.00,68.00
37586,-48.00,324.00,-16196.00,25.38,172.00,239.00,4.00
37691,-1272.00,1444.00,-15908.00,25.28,183.00,124.00,-372.00
37796,-280.00,-156.00,-14940.00,25.28,86.00,146.00,-241.00
37901,928.00,388.00,-15272.00,25.33,52.00,132.00,2.00
38006,-632.00,248.00,-15096.00,25.33,108.00,112.00,215.00
38111,-888.00,36.00,-15208.00,25.38,11.00,146.00,-828.00
38216,348.00,-696.00,-15272.00,25.38,201.00,158.00,237.00
38322,-124.00,644.00,-15416.00,25.42,-655.00,108.00,-179.00
38426,172.00,-284.00,-15296.00,25.42,82.00,121.00,-125.00
38532,-484.00,588.00,-15556.00,25.33,231.00,92.00,697.00
38636,-360.00,868.00,-15776.00,25.28,288.00,189.00,149.00
38742,-128.00,256.00,-15656.00,25.33,205.00,213.00,269.00
38847,-312.00,268.00,-15532.00,25.24,165.00,96.00,91.00
38951,108.00,2372.00,-16652.00,25.33,-1298.00,1896.00,-18887.00
