Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
327625,0.07,0.01,0.95,28.81,1.19,0.92,0.95
327730,0.08,0.01,0.94,28.81,1.21,0.88,0.97
327835,0.07,0.00,0.96,28.81,1.41,0.82,0.99
327940,0.08,0.00,0.95,28.81,1.42,0.97,1.00
328044,0.08,0.01,0.96,28.77,1.44,1.13,1.13
328148,0.08,0.00,0.94,28.81,1.35,0.93,0.89
328253,0.08,0.01,0.95,28.81,1.40,0.95,1.06
328357,0.07,0.01,0.95,28.81,1.41,1.14,1.05
328462,0.08,0.01,0.94,28.81,1.15,0.88,1.08
328567,0.08,0.01,0.96,28.81,1.26,1.02,0.96
328672,0.08,0.01,0.94,28.81,1.23,0.95,0.95
328776,0.08,0.00,0.96,28.81,1.31,0.97,1.05
328881,0.07,0.01,0.95,28.72,1.18,0.98,0.86
328985,0.07,0.00,0.95,28.81,1.31,0.92,0.97
329090,0.07,0.01,0.95,28.81,1.36,1.11,1.02
329194,0.08,0.01,0.95,28.91,1.35,0.98,1.03
329299,0.08,0.00,0.95,28.81,1.47,1.09,1.00
329404,0.07,0.00,0.94,28.81,1.31,0.92,0.99
329508,0.07,0.01,0.96,28.86,1.35,1.16,0.94
329613,0.08,0.00,0.94,28.95,1.45,1.00,1.21
329717,0.07,0.00,0.96,28.86,1.38,1.06,0.94
329822,0.07,0.01,0.95,28.77,1.34,1.03,1.07
329927,0.07,0.01,0.95,28.77,1.38,0.92,1.01
330032,0.08,0.01,0.96,28.81,1.32,0.89,1.12
330136,0.07,0.00,0.94,28.81,1.22,0.88,1.02
330241,0.07,0.01,0.95,28.86,1.42,1.05,1.07
330345,0.07,0.00,0.94,28.91,1.18,0.95,1.08
330449,0.07,0.01,0.95,28.86,1.24,1.03,1.03
330554,0.08,0.00,0.95,28.86,1.21,0.99,0.95
330659,0.07,0.01,0.95,28.81,1.40,0.96,1.03
330764,0.07,0.01,0.95,28.77,1.38,0.87,0.95
330868,0.08,0.00,0.94,28.77,1.47,0.97,0.98
330973,0.07,0.01,0.97,28.77,1.48,1.03,0.96
331077,0.07,0.00,0.93,28.86,1.35,0.94,1.05
331182,0.07,0.00,0.96,28.86,1.44,1.00,0.86
331286,0.07,0.01,0.94,28.86,1.41,1.11,0.98
331392,0.08,0.01,0.95,28.77,1.45,1.02,0.91
331496,0.07,0.01,0.96,28.86,1.38,1.05,1.05
331600,0.07,0.01,0.94,28.86,1.27,0.85,0.90
331705,0.07,0.00,0.96,28.77,1.25,0.82,1.11
331809,0.08,0.00,0.94,28.91,1.31,0.73,0.90
331914,0.08,0.00,0.96,28.81,1.24,1.17,1.08
332018,0.08,-0.00,0.95,28.77,1.24,0.95,0.93
332124,0.08,0.01,0.96,28.77,1.41,0.99,1.02
332228,0.08,0.00,0.95,28.77,1.38,1.08,1.11
332333,0.08,0.00,0.94,28.86,1.38,1.02,0.84
332437,0.07,0.01,0.96,28.72,1.44,1.15,1.00
332541,0.08,0.00,0.94,28.81,1.42,0.82,0.99
332646,0.07,0.01,0.95,28.81,1.46,1.06,0.98
332751,0.08,0.00,0.94,28.81,1.35,0.89,1.09
332856,0.08,0.01,0.96,28.95,1.44,0.85,0.97
332960,0.08,0.00,0.95,28.86,1.34,0.95,1.03
333065,0.08,0.01,0.95,28.77,1.30,0.96,0.95
333169,0.08,0.00,0.96,28.81,1.25,1.00,0.98
333274,0.08,0.01,0.94,28.72,1.15,0.85,0.90
333378,0.08,0.00,0.96,28.86,1.39,0.98,1.04
333484,0.07,0.00,0.94,28.81,1.18,0.82,1.03
333588,0.08,0.01,0.95,28.81,1.40,1.11,1.13
333692,0.07,0.01,0.95,28.77,1.24,0.89,1.05
333797,0.08,0.01,0.95,28.86,1.39,0.97,0.98
333901,0.08,0.01,0.95,28.72,1.41,0.98,0.93
334006,0.07,0.01,0.95,28.81,1.47,0.84,1.15
334110,0.08,0.01,0.96,28.81,1.40,0.93,1.02
334216,0.08,0.00,0.94,28.91,1.31,0.87,1.07
334320,0.07,0.01,0.96,28.81,1.32,0.92,0.99
334425,0.08,0.00,0.95,28.81,1.27,0.99,0.94
334529,0.08,0.00,0.95,28.81,1.29,1.00,0.74
334633,0.08,0.01,0.95,28.72,1.13,0.92,1.12
334738,0.08,0.00,0.95,28.86,1.29,0.90,1.02
334842,0.08,0.00,0.96,28.77,1.31,0.97,1.04
334948,0.08,0.00,0.94,28.81,1.35,0.99,1.05
335052,0.08,0.01,0.97,28.81,1.43,1.04,0.92
335157,0.08,0.01,0.94,28.77,1.34,0.95,1.05
335261,0.08,0.01,0.96,28.86,1.46,1.08,1.06
335366,0.08,0.01,0.95,28.77,1.36,1.02,0.97
335470,0.08,0.00,0.95,28.77,1.50,1.08,1.10
335576,0.07,0.00,0.96,28.86,1.31,1.08,1.02
335680,0.07,0.01,0.94,28.72,1.44,0.95,0.94
335784,0.08,0.01,0.96,28.81,1.52,0.82,1.08
335889,0.08,-0.00,0.93,28.81,1.32,0.89,0.92
335993,0.08,0.01,0.95,28.72,1.22,0.98,0.94
336098,0.07,0.00,0.94,28.81,1.34,1.09,0.86
336202,0.08,0.00,0.95,28.86,1.24,0.94,0.97
336308,0.08,0.00,0.96,28.86,1.33,0.98,1.04
336412,0.08,0.01,0.94,28.86,1.24,1.10,1.06
336517,0.07,0.01,0.96,28.77,1.30,1.05,0.84
336621,0.08,0.00,0.94,28.77,1.43,1.05,1.11
336726,0.07,0.01,0.96,28.86,1.43,0.98,0.92
336830,0.08,0.00,0.95,28.86,1.36,0.98,0.98
336934,0.08,0.01,0.95,28.81,1.57,0.99,1.02
337040,0.07,0.01,0.95,28.81,1.29,0.92,0.87
337144,0.08,0.00,0.94,28.81,1.28,0.91,1.08
337249,0.08,0.01,0.96,28.77,1.47,1.39,0.95
337353,0.07,0.00,0.93,28.86,1.13,0.82,1.05
337458,0.07,0.00,0.95,28.86,1.26,0.93,0.83
337562,0.07,0.01,0.95,28.86,1.18,0.87,0.99
337668,0.08,0.01,0.97,28.77,1.25,0.90,0.79
337772,0.07,-0.00,0.94,28.81,1.23,0.93,1.08
337876,0.07,0.00,0.96,28.81,1.32,0.90,0.96
337981,0.08,0.00,0.95,28.81,1.37,0.97,0.99
338085,0.07,0.00,0.94,28.86,1.34,1.00,0.93
338190,0.07,0.01,0.95,28.77,1.37,1.10,0.93
338294,0.08,0.00,0.94,28.77,1.31,0.91,0.92
338400,0.08,0.01,0.96,28.81,1.53,0.97,1.08
338504,0.07,0.00,0.94,28.91,1.31,1.02,1.10
338609,0.08,0.01,0.95,28.86,1.44,0.85,1.02
338713,0.08,0.01,0.96,28.81,1.39,1.03,1.02
338818,0.07,0.01,0.94,28.81,1.50,0.96,1.00
338922,0.08,0.01,0.96,28.77,1.30,1.15,1.06
339026,0.07,0.01,0.94,28.86,1.24,0.87,0.92
339132,0.08,0.00,0.96,28.81,1.30,1.03,0.91
339236,0.08,0.00,0.95,28.77,1.25,0.99,0.97
339341,0.07,0.01,0.95,28.81,1.30,0.96,1.01
339445,0.07,-0.00,0.95,28.81,1.36,1.11,0.88
339550,0.08,0.00,0.94,28.81,1.27,0.97,1.01
339654,0.07,0.01,0.95,28.81,1.27,1.06,1.15
339759,0.08,0.01,0.95,28.81,1.27,0.79,1.00
339864,0.07,0.01,0.96,28.81,1.40,1.04,1.07
339969,0.08,0.00,0.94,28.81,1.31,1.08,0.92
340073,0.08,0.01,0.95,28.86,1.33,0.89,0.86
340177,0.07,0.01,0.95,28.81,1.26,1.00,1.02
340282,0.08,0.00,0.94,28.81,1.39,0.97,1.10
340386,0.07,0.01,0.95,28.81,1.48,0.98,1.10
340491,0.08,0.01,0.94,28.81,1.47,1.02,0.96
340596,0.07,0.01,0.96,28.81,1.42,0.97,1.01
340701,0.07,0.00,0.95,28.81,1.24,0.81,1.08
340805,0.07,0.01,0.95,28.91,1.26,1.21,0.82
340910,0.08,0.00,0.94,28.81,1.44,0.99,0.89
341014,0.08,0.01,0.95,28.72,1.40,0.95,1.03
341118,0.08,0.00,0.96,28.81,1.31,1.01,1.09
341224,0.08,0.00,0.93,28.81,1.35,1.13,1.07
341328,0.08,0.01,0.96,28.81,1.34,1.02,0.93
341433,0.07,0.00,0.94,28.86,1.27,0.97,1.09
341537,0.08,0.01,0.96,28.81,1.35,0.93,1.00
341642,0.08,0.00,0.96,28.91,1.38,0.99,1.02
341746,0.08,0.01,0.96,28.86,1.46,0.98,1.12
341851,0.08,0.00,0.95,28.77,1.40,1.18,1.01
341956,0.07,0.00,0.94,28.72,1.17,0.93,1.11
342061,0.08,0.01,0.96,28.77,1.30,1.07,1.06
342165,0.08,0.00,0.94,28.81,1.20,0.95,1.04
342269,0.08,0.01,0.96,28.81,1.46,0.83,0.86
342374,0.08,0.00,0.94,28.86,1.25,1.00,0.92
342478,0.08,0.01,0.95,28.81,1.46,0.93,0.92
342583,0.08,0.00,0.95,28.72,1.49,0.89,0.98
342688,0.08,0.00,0.94,28.77,1.35,0.82,0.98
342793,0.08,0.01,0.96,28.81,1.41,1.04,0.91
342897,0.07,0.00,0.95,28.86,1.41,0.78,1.09
343002,0.08,0.01,0.96,28.81,1.56,1.14,1.04
343106,0.07,0.01,0.93,28.72,1.44,1.07,0.97
343211,0.07,0.00,0.95,28.77,1.35,0.92,0.85
343315,0.08,0.00,0.95,28.86,1.23,0.98,0.89
343420,0.08,0.01,0.95,28.86,1.51,0.90,1.07
343525,0.08,0.00,0.95,28.81,1.33,0.91,0.92
343629,0.08,0.01,0.95,28.81,1.29,1.03,0.95
343734,0.08,0.01,0.95,28.81,1.33,1.02,1.01
343838,0.07,0.00,0.94,28.72,1.43,1.02,1.04
343943,0.07,0.01,0.96,28.81,1.31,0.99,0.98
344048,0.08,0.00,0.94,28.81,1.30,0.92,0.97
344153,0.08,0.00,0.96,28.91,1.46,1.02,1.06
344257,0.07,0.01,0.95,28.81,1.42,0.91,1.00
344361,0.07,0.01,0.95,28.81,1.52,0.93,1.02
344466,0.08,0.01,0.95,28.81,1.44,1.10,1.02
344570,0.08,0.01,0.93,28.81,1.30,0.96,1.03
344675,0.07,0.00,0.96,28.81,1.52,1.21,0.98
344780,0.07,0.00,0.94,28.72,1.29,0.91,1.02
344885,0.08,0.01,0.96,28.81,1.39,1.11,1.06
344989,0.08,0.01,0.94,28.81,1.41,0.98,1.12
345094,0.08,0.01,0.94,28.77,1.16,0.89,0.98
345198,0.07,0.01,0.95,28.86,1.36,1.02,0.90
345303,0.07,0.00,0.94,28.77,1.28,0.95,1.08
345407,0.08,0.01,0.96,28.86,1.42,1.07,1.05
345512,0.07,0.00,0.95,28.77,1.18,1.00,0.79
345617,0.08,0.00,0.96,28.86,1.47,0.95,1.06
345721,0.08,0.01,0.95,28.77,1.44,1.02,1.03
345826,0.07,-0.00,0.95,28.86,1.29,1.06,0.90
345930,0.07,0.00,0.95,28.77,1.37,1.05,0.92
346035,0.08,0.01,0.94,28.86,1.24,0.68,0.98
346140,0.08,0.01,0.96,28.86,1.30,1.02,0.94
346245,0.07,0.00,0.94,28.86,1.40,0.83,0.87
346349,0.08,0.00,0.96,28.77,1.43,1.07,1.00
346454,0.08,0.01,0.94,28.77,1.31,0.91,0.96
346558,0.08,0.01,0.95,28.86,1.26,1.13,0.97
346662,0.08,0.01,0.95,28.81,1.21,1.12,1.02
346767,0.08,0.00,0.94,28.81,1.21,0.90,1.09
346872,0.08,0.01,0.96,28.72,1.40,0.87,1.08
346977,0.08,0.00,0.93,28.72,1.40,0.82,1.15
347081,0.07,0.01,0.97,28.81,1.39,1.10,1.04
347186,0.07,0.00,0.95,28.81,1.45,0.85,1.16
347290,0.08,0.01,0.95,28.81,1.52,0.95,0.92
347395,0.07,0.01,0.95,28.81,1.36,1.03,1.00
347499,0.07,0.01,0.95,28.72,1.33,1.14,0.99
347604,0.08,0.00,0.96,28.81,1.42,1.10,1.05
347709,0.08,0.00,0.95,28.81,1.34,1.02,1.01
347813,0.07,0.00,0.96,28.81,1.37,0.98,0.92
347918,0.08,0.01,0.94,28.81,1.31,0.93,0.95
348022,0.08,0.01,0.95,28.72,1.25,1.07,0.86
348127,0.07,0.00,0.95,28.77,1.31,0.87,0.89
348232,0.07,0.00,0.94,28.86,1.46,1.02,0.95
348337,0.07,0.01,0.96,28.77,1.33,1.01,0.97
348441,0.08,0.01,0.94,28.86,1.21,1.07,0.89
348546,0.07,0.01,0.95,28.72,1.32,0.95,0.98
348650,0.07,0.00,0.95,28.81,1.38,0.69,0.94
348754,0.08,0.01,0.95,28.77,1.50,1.08,0.85
348859,0.07,0.01,0.95,28.77,1.47,1.03,0.77
348964,0.08,0.00,0.95,28.72,1.33,0.94,1.13
349069,0.07,0.01,0.96,28.81,1.31,0.97,1.02
349173,0.08,0.01,0.94,28.86,1.42,0.89,0.95
349278,0.08,0.01,0.96,28.81,1.34,0.98,1.07
349382,0.08,0.01,0.94,28.91,1.25,0.97,1.00
349487,0.08,0.01,0.96,28.72,1.31,1.00,0.95
349591,0.08,0.01,0.94,28.86,1.24,1.01,1.01
349697,0.07,0.00,0.95,28.86,1.40,0.84,0.76
349801,0.07,0.01,0.95,28.77,1.34,1.02,0.98
349905,0.08,0.01,0.94,28.81,1.31,0.91,0.87
350010,0.08,0.01,0.96,28.86,1.53,0.85,0.95
350114,0.07,0.01,0.95,28.77,1.27,0.84,0.83
350219,0.07,0.01,0.95,28.91,1.44,1.09,1.01
350324,0.08,0.01,0.93,28.81,1.27,0.79,1.15
350429,0.08,0.01,0.95,28.81,1.33,0.96,1.03
350533,0.08,0.00,0.95,28.77,1.44,0.95,1.10
350638,0.08,0.01,0.94,28.86,1.37,1.05,0.98
350742,0.08,0.00,0.95,28.72,1.34,0.98,1.08
350846,0.08,0.00,0.95,28.81,1.12,0.95,1.03
350951,0.07,0.00,0.96,28.62,1.24,0.89,1.15
351056,0.07,0.01,0.94,28.81,1.27,0.69,0.90
351161,0.07,0.01,0.96,28.81,1.32,1.03,0.98
351265,0.07,0.01,0.95,28.81,1.16,0.98,1.09
351370,0.07,0.00,0.96,28.81,1.45,0.89,0.94
351474,0.08,0.00,0.94,28.72,1.43,0.95,1.12
351579,0.08,0.00,0.94,28.81,1.45,1.04,0.98
351683,0.08,0.01,0.96,28.77,1.46,0.85,1.08
351789,0.08,0.00,0.94,28.86,1.35,1.15,0.92
351893,0.08,0.01,0.96,28.77,1.53,0.82,0.98
351997,0.08,0.00,0.95,28.77,1.27,0.92,0.97
352102,0.07,0.01,0.96,28.77,1.47,0.98,0.94
352206,0.07,0.00,0.94,28.86,1.40,0.92,0.94
352311,0.07,0.00,0.96,28.86,1.37,1.04,0.96
352416,0.08,0.01,0.95,28.72,1.31,0.91,0.95
352521,0.08,-0.00,0.95,28.81,1.22,0.86,0.97
352625,0.07,0.00,0.96,28.81,1.26,0.94,0.98
352730,0.08,-0.00,0.94,28.91,1.20,1.02,0.93
352834,0.08,0.01,0.95,28.81,1.46,0.79,0.92
352939,0.07,0.01,0.94,28.72,1.24,1.02,1.08
353043,0.08,0.00,0.95,28.72,1.50,0.95,1.02
353148,0.08,0.01,0.95,28.81,1.45,0.96,1.17
353253,0.08,0.01,0.95,28.81,1.56,0.82,1.09
353357,0.08,0.01,0.96,28.86,1.34,1.09,1.11
353462,0.08,0.00,0.95,28.77,1.20,0.90,1.05
353566,0.08,0.00,0.96,28.77,1.31,1.20,0.98
353671,0.07,0.01,0.95,28.86,1.15,0.95,0.92
353775,0.08,0.01,0.95,28.86,1.17,1.00,0.95
353881,0.08,0.01,0.95,28.77,1.12,0.99,0.97
353985,0.08,0.01,0.94,28.86,1.32,1.01,0.89
354089,0.07,0.00,0.96,28.81,1.47,1.01,0.97
354194,0.08,0.00,0.94,28.81,1.15,0.88,0.82
354298,0.08,0.01,0.96,28.81,1.32,0.95,0.89
354403,0.07,0.00,0.93,28.81,1.42,0.88,0.93
354508,0.07,-0.00,0.95,28.81,1.37,1.02,0.92
354613,0.08,0.01,0.95,28.77,1.15,0.98,1.13
354717,0.07,0.00,0.95,28.77,1.42,1.12,0.92
354822,0.08,0.01,0.96,28.86,1.47,0.95,0.86
354926,0.08,0.01,0.94,28.77,1.37,0.92,1.11
355031,0.08,0.00,0.95,28.77,1.35,0.95,0.97
355135,0.07,0.00,0.95,28.77,1.23,0.92,0.89
355240,0.08,0.00,0.97,28.77,1.27,0.89,1.15
355345,0.07,0.01,0.95,28.77,1.36,0.94,0.85
355449,0.08,-0.00,0.95,28.86,1.35,0.89,0.93
355554,0.08,0.00,0.95,28.77,1.15,0.94,1.06
355658,0.08,0.00,0.93,28.77,1.24,0.81,0.93
355763,0.07,-0.00,0.96,28.72,1.43,1.10,0.86
355868,0.07,0.01,0.95,28.72,1.34,0.81,0.98
355973,0.07,0.01,0.96,28.72,1.57,0.83,1.03
356077,0.07,0.01,0.95,28.72,1.31,0.96,1.17
356182,0.08,-0.00,0.95,28.81,1.43,0.95,1.06
356286,0.07,0.01,0.95,28.72,1.26,0.97,0.98
356390,0.08,0.01,0.95,28.81,1.40,0.95,1.08
356495,0.07,0.01,0.97,28.81,1.34,1.03,0.94
356600,0.08,0.00,0.94,28.81,1.15,1.02,1.15
356705,0.08,0.00,0.96,28.86,1.40,1.01,1.06
356809,0.07,0.01,0.94,28.86,1.21,1.07,0.98
356914,0.07,0.00,0.95,28.72,1.40,0.94,0.98
357018,0.07,0.01,0.94,28.81,1.27,0.85,1.03
357123,0.07,0.01,0.95,28.72,1.40,1.00,1.02
357227,0.07,0.01,0.95,28.81,1.27,1.15,1.15
357332,0.08,-0.00,0.94,28.91,1.45,0.95,1.05
357437,0.07,0.00,0.96,28.81,1.34,0.85,1.11
357541,0.08,0.01,0.94,28.72,1.36,0.94,1.16
357646,0.07,0.00,0.95,28.77,1.54,0.85,0.94
357750,0.07,0.01,0.95,28.81,1.35,0.98,0.90
357855,0.07,0.00,0.95,28.72,1.37,1.00,1.02
357960,0.07,0.00,0.96,28.72,1.34,1.01,1.00
358065,0.08,0.01,0.93,28.77,1.41,1.21,0.93
358169,0.08,0.01,0.96,28.72,1.30,1.03,1.17
358274,0.07,0.01,0.95,28.72,1.19,0.79,1.01
358378,0.07,0.01,0.96,28.67,1.44,1.09,1.11
358482,0.08,0.01,0.95,28.67,1.24,1.04,0.95
358587,0.08,0.01,0.95,28.86,1.18,0.93,1.08
358692,0.08,0.00,0.96,28.72,1.36,1.05,0.99
358797,0.08,0.00,0.95,28.81,1.50,0.99,1.05
358901,0.07,0.01,0.96,28.81,1.40,1.06,0.96
359006,0.07,0.00,0.94,28.72,1.31,1.01,0.99
359110,0.07,0.01,0.95,28.81,1.51,0.89,0.89
359215,0.07,0.01,0.95,28.81,1.40,0.83,0.95
359319,0.07,0.01,0.96,28.77,1.31,0.98,1.02
359425,0.07,0.01,0.95,28.86,1.20,1.13,1.12
359529,0.08,0.00,0.94,28.77,1.46,1.15,1.02
359633,0.08,0.01,0.96,28.91,1.53,1.03,1.05
359738,0.08,0.01,0.94,28.72,1.32,1.02,1.07
359842,0.08,0.00,0.97,28.81,1.30,1.11,1.02
359947,0.07,0.01,0.94,28.81,1.20,0.82,1.05
360052,0.07,-0.00,0.95,28.81,1.41,1.02,0.96
360157,0.07,0.01,0.95,28.81,1.31,1.04,0.92
360261,0.08,0.01,0.95,28.77,1.53,0.95,0.91
360366,0.07,0.01,0.96,28.86,1.50,0.90,1.07
360470,0.07,0.00,0.94,28.77,1.34,0.94,0.85
360574,0.07,0.01,0.96,28.77,1.36,1.08,1.04
360679,0.07,0.00,0.94,28.77,1.26,0.99,0.85
360784,0.07,0.01,0.96,28.77,1.45,0.94,0.89
360889,0.07,0.01,0.95,28.77,1.27,0.97,0.91
360993,0.08,0.01,0.94,28.86,1.45,0.93,0.98
361098,0.08,0.00,0.96,28.77,1.12,1.10,0.92
361202,0.07,0.00,0.94,28.77,1.24,1.00,1.20
361307,0.07,0.00,0.97,28.77,1.32,0.95,0.96
361411,0.07,0.00,0.95,28.77,1.27,0.89,0.89
361517,0.08,0.01,0.96,28.86,1.39,0.98,0.76
361621,0.07,0.01,0.94,28.77,1.24,0.97,1.05
361725,0.08,0.00,0.96,28.77,1.29,1.01,1.03
361830,0.08,0.00,0.96,28.86,1.37,1.02,0.98
361934,0.07,0.00,0.94,28.77,1.44,0.98,1.02
362039,0.08,0.01,0.96,28.86,1.44,0.98,0.95
362144,0.07,0.00,0.94,28.77,1.31,0.91,1.01
362249,0.07,0.01,0.95,28.86,1.32,1.00,0.98
362353,0.07,-0.00,0.95,28.77,1.20,0.91,1.11
362458,0.07,0.00,0.96,28.86,1.39,1.13,1.10
362562,0.08,0.01,0.94,28.86,1.26,0.89,1.11
362667,0.07,-0.00,0.94,28.77,1.32,1.07,1.05
362771,0.08,0.00,0.95,28.86,1.32,1.06,1.08
362876,0.07,0.01,0.95,28.77,1.31,0.86,1.02
362981,0.07,0.00,0.97,28.77,1.37,0.96,0.92
363085,0.07,-0.00,0.94,28.77,1.31,0.91,1.15
363190,0.08,0.01,0.95,28.77,1.49,0.85,0.89
363294,0.08,0.00,0.95,28.77,1.38,0.86,0.98
363399,0.07,0.01,0.95,28.77,1.36,1.04,1.14
363503,0.07,0.01,0.95,28.67,1.49,0.93,1.05
363609,0.08,0.00,0.94,28.67,1.41,1.03,0.94
363713,0.08,0.00,0.97,28.77,1.42,1.11,0.98
363817,0.08,0.01,0.94,28.72,1.18,0.82,1.05
363922,0.08,0.01,0.96,28.77,1.44,0.86,1.08
364026,0.08,0.00,0.95,28.77,1.26,0.91,0.82
364131,0.07,0.01,0.95,28.72,1.37,0.92,0.95
364236,0.07,0.00,0.96,28.77,1.16,1.05,1.08
364341,0.08,0.01,0.95,28.67,1.30,0.62,0.95
364445,0.07,0.01,0.96,28.77,1.24,1.13,1.11
364550,0.07,0.01,0.94,28.77,1.29,0.86,0.97
364654,0.08,0.01,0.97,28.77,1.44,1.14,1.08
364759,0.07,0.00,0.95,28.77,1.31,0.77,1.04
364863,0.07,0.00,0.97,28.86,1.40,1.01,0.87
364968,0.07,0.00,0.95,28.81,1.24,0.98,0.94
365073,0.08,-0.00,0.95,28.81,1.39,0.88,1.17
365177,0.07,0.01,0.94,28.81,1.31,0.98,1.11
365282,0.08,0.00,0.95,28.72,1.44,0.98,1.12
365386,0.07,0.00,0.97,28.81,1.34,1.15,0.92
365491,0.08,0.00,0.94,28.72,1.21,0.95,1.18
365596,0.08,0.00,0.96,28.81,1.34,0.89,0.93
365701,0.08,0.01,0.95,28.67,1.11,0.99,1.07
365805,0.08,0.01,0.95,28.72,1.35,1.01,0.86
365910,0.07,0.00,0.95,28.81,1.29,1.02,1.15
366014,0.08,0.00,0.94,28.81,1.62,1.02,0.90
366118,0.07,0.00,0.96,28.72,1.31,1.05,1.04
366223,0.07,0.00,0.95,28.72,1.48,0.96,0.95
366328,0.07,0.01,0.97,28.72,1.57,1.05,0.96
366433,0.08,0.00,0.96,28.72,1.33,0.85,1.01
366537,0.08,0.01,0.95,28.72,1.40,0.94,0.93
366642,0.07,0.00,0.95,28.77,1.26,0.94,0.86
366746,0.08,0.00,0.93,28.86,1.40,1.02,0.98
366851,0.07,0.00,0.96,28.77,1.48,1.11,0.80
366955,0.08,-0.00,0.93,28.72,1.37,0.85,0.82
367060,0.08,0.01,0.95,28.81,1.40,1.00,1.10
367165,0.08,0.01,0.94,28.72,1.28,1.00,0.97
367269,0.07,0.01,0.96,28.81,1.20,1.09,0.96
367374,0.07,0.00,0.94,28.77,1.32,0.83,0.98
367478,0.07,0.00,0.95,28.81,1.34,1.02,0.95
367583,0.07,0.00,0.96,28.81,1.42,1.01,0.98
367687,0.08,0.00,0.94,28.77,1.37,0.77,1.01
367793,0.07,0.00,0.96,28.77,1.44,1.08,1.14
367897,0.07,0.00,0.95,28.72,1.34,1.02,1.09
368002,0.07,0.00,0.95,28.67,1.37,0.92,0.95
368106,0.07,0.00,0.95,28.77,1.32,0.97,1.26
368210,0.07,-0.00,0.96,28.81,1.42,0.95,0.91
368315,0.08,0.01,0.95,28.72,1.38,0.94,0.82
368420,0.08,0.00,0.95,28.77,1.31,0.96,0.95
368525,0.08,0.00,0.95,28.72,1.20,1.02,0.78
368629,0.07,-0.00,0.95,28.72,1.26,0.91,0.96
368734,0.08,0.01,0.96,28.72,1.42,0.94,0.90
368838,0.08,0.01,0.95,28.77,1.33,0.87,0.89
368943,0.08,0.01,0.97,28.77,1.47,0.95,1.03
369047,0.07,0.01,0.95,28.67,1.40,0.90,0.87
369153,0.07,0.00,0.95,28.72,1.24,0.70,1.02
369257,0.07,0.00,0.96,28.72,1.49,1.10,1.10
369361,0.07,0.00,0.94,28.81,1.37,0.82,0.98
369466,0.07,0.00,0.96,28.77,1.50,0.85,0.98
369570,0.07,0.00,0.95,28.86,1.25,1.00,0.89
369675,0.07,0.01,0.96,28.77,1.40,0.85,0.94
369779,0.08,0.01,0.96,28.86,1.35,0.96,0.92
369885,0.07,0.01,0.95,28.67,1.34,1.01,0.98
369989,0.07,0.00,0.95,28.77,1.13,1.05,0.76
370094,0.08,0.00,0.93,28.77,1.23,0.90,0.79
370198,0.08,0.01,0.96,28.77,1.36,1.11,0.90
370302,0.07,0.00,0.95,28.81,1.18,1.13,1.03
370407,0.07,0.01,0.96,28.77,1.45,1.14,0.98
370511,0.07,0.00,0.94,28.72,1.31,0.94,0.91
370617,0.08,0.01,0.95,28.72,1.31,0.89,1.00
370721,0.07,0.01,0.96,28.72,1.34,0.94,1.03
370826,0.08,0.01,0.94,28.77,1.47,0.72,0.95
370930,0.07,0.01,0.96,28.77,1.50,1.15,1.27
371035,0.08,-0.00,0.94,28.77,1.21,0.94,1.11
371139,0.08,0.01,0.95,28.77,1.43,0.83,0.95
371245,0.08,0.00,0.94,28.67,1.31,0.82,1.02
371349,0.07,0.00,0.96,28.86,1.43,0.83,1.04
371453,0.08,0.01,0.96,28.67,1.34,0.83,1.03
371558,0.08,0.01,0.94,28.67,1.24,0.85,1.13
371662,0.08,0.01,0.96,28.77,1.24,0.86,0.90
371767,0.07,0.01,0.94,28.86,1.29,0.97,0.92
371871,0.07,0.00,0.96,28.77,1.37,1.08,1.09
371977,0.08,0.00,0.95,28.77,1.14,1.18,1.08
372081,0.08,0.01,0.97,28.77,1.36,1.07,0.86
372186,0.07,0.00,0.95,28.81,1.40,0.98,0.92
372290,0.08,0.01,0.95,28.72,1.45,0.92,0.95
372395,0.07,0.01,0.96,28.81,1.37,1.15,0.86
372499,0.08,0.01,0.94,28.77,1.47,0.93,0.77
372604,0.08,0.00,0.95,28.81,1.41,1.01,0.99
372709,0.07,0.00,0.93,28.72,1.34,0.86,0.90
372813,0.08,0.00,0.96,28.72,1.44,0.90,0.84
372918,0.07,0.00,0.95,28.81,1.31,1.01,0.78
373022,0.07,0.00,0.95,28.77,1.23,0.89,0.98
373127,0.07,0.01,0.96,28.81,1.14,0.86,0.95
373231,0.07,0.01,0.94,28.72,1.34,0.86,0.82
373337,0.08,0.01,0.95,28.72,1.24,1.08,0.97
373441,0.08,0.00,0.94,28.81,1.32,0.98,0.93
373545,0.07,0.01,0.95,28.72,1.46,0.88,1.03
373650,0.08,0.00,0.95,28.72,1.23,1.02,0.98
373754,0.07,0.00,0.95,28.72,1.47,1.04,0.95
373859,0.08,0.01,0.95,28.81,1.43,0.92,0.98
373963,0.08,0.00,0.95,28.72,1.40,0.93,0.80
374069,0.08,0.01,0.95,28.72,1.44,0.85,0.95
374173,0.08,0.00,0.94,28.72,1.30,0.84,1.07
374278,0.08,0.00,0.96,28.81,1.47,0.91,0.95
374382,0.07,-0.00,0.94,28.77,1.24,0.86,1.21
374487,0.08,0.01,0.96,28.77,1.34,1.15,0.98
